drive_bh,time0,time1,time2,time3
(10708,1065.44,788.29,802.43,807.61)
(10709,500.97,908.16,1068.71,864.55)
(10710,756.19,906.22,1019.67,861.96)
(10711,481.07,882.68,793.44,921.67)
(10712,417.95,860.21,866.06,763.37)
(10713,660.83,963.44,924.53,933.60)
(10714,832.35,709.86,967.57,806.68)
(10715,1065.88,788.02,753.72,867.73)
(10716,710.82,571.81,618.92,757.78)
(10717,916.76,749.18,752.87,735.46)
(10718,731.28,811.14,794.58,756.05)
(10719,553.44,951.88,869.92,822.26)
(10720,310.19,889.95,708.12,825.05)
(10721,823.72,1000.53,741.38,756.47)
(10722,553.39,890.08,879.09,795.98)
(10723,747.07,924.70,930.37,876.99)
(10724,769.10,715.68,970.46,905.17)
(10725,661.23,856.43,719.60,797.53)
(10726,524.88,814.15,883.65,825.93)
(10727,944.39,971.61,835.83,747.40)
(10728,553.58,913.79,975.89,781.96)
(10729,779.76,1041.23,766.67,751.16)
(10730,910.83,1020.72,806.70,832.78)
(10731,802.47,762.09,876.24,923.67)
(10732,723.96,794.83,864.57,812.66)
(10733,797.70,131.22,851.21,892.53)
(10734,440.11,800.74,765.57,820.65)
(10735,524.93,965.00,68.27,897.20)
(10736,705.43,1294.66,1055.02,926.80)
(10737,354.69,694.33,733.33,361.25)
(10738,873.99,916.11,829.44,855.86)
(10739,54.26,783.02,954.10,1028.12)
(10740,1017.44,998.04,825.45,995.92)
(10741,54.30,753.40,776.84,930.41)
(10742,524.93,800.79,783.40,798.63)
(10743,756.01,1026.07,871.73,717.37)
(10744,1000.04,754.55,903.03,682.73)
(10745,851.01,827.55,896.18,875.71)
(10746,520.16,845.19,750.96,878.41)
(10747,475.60,905.16,899.92,685.64)
(10748,922.69,813.88,600.53,736.78)
(10749,176.23,801.74,803.19,705.30)
(10750,798.42,816.96,818.08,835.19)
(10751,850.21,769.12,816.01,856.51)
(10752,604.49,666.05,895.73,812.83)
(10753,916.03,812.37,897.42,899.77)
(10754,805.96,972.50,762.36,751.38)
(10755,759.71,838.17,950.35,1003.57)
(10756,934.14,949.62,859.91,889.54)
(10757,562.84,738.43,642.40,811.88)
(10758,891.73,778.25,859.93,953.59)
(10759,1065.39,762.54,864.01,954.89)
(10760,369.18,1145.56,803.46,910.02)
(10761,504.09,706.07,896.54,832.58)
(10762,319.28,946.85,810.29,722.08)
(10763,745.97,746.40,995.60,709.79)
(10764,774.34,883.11,802.49,943.26)
(10765,796.68,755.69,978.41,768.19)
(10766,281.84,1111.25,841.01,1018.30)
(10767,131.51,937.12,926.87,1002.41)
(10768,1065.76,799.54,945.32,825.62)
(10769,768.78,1085.18,827.00,906.20)
(10770,959.01,856.00,911.52,680.78)
(10771,331.95,721.78,920.21,942.64)
(10772,777.41,261.57,521.06,848.38)
(10773,464.51,754.63,736.88,857.63)
(10774,0.00,846.28,0.00,739.23)
(10775,908.62,991.89,1026.69,892.46)
(10776,1065.85,758.37,788.96,984.42)
(10777,565.64,917.58,843.86,821.34)
(10778,798.43,1015.83,0.00,634.49)
(10779,922.22,758.55,834.47,846.33)
(10780,814.56,836.22,912.61,937.09)
(10781,778.01,755.48,815.55,951.66)
(10782,922.36,842.17,825.74,916.94)
(10783,814.71,852.83,186.12,914.35)
(10784,832.91,223.51,905.42,716.89)
(10785,1002.49,967.42,671.90,728.69)
(10786,697.33,876.33,809.00,840.70)
(10787,719.15,562.57,773.79,891.27)
(10788,724.10,924.31,920.54,784.96)
(10789,538.73,767.51,754.01,824.99)
(10790,1082.66,1244.71,709.46,913.93)
(10791,1084.14,731.85,646.03,783.97)
(10792,561.85,734.37,673.80,837.74)
(10793,595.40,811.15,767.23,806.62)
(10794,532.71,945.18,758.03,843.42)
(10795,565.83,847.73,723.39,844.95)
(10796,1083.97,736.95,827.07,985.04)
(10797,793.74,576.87,780.79,700.38)
(10798,553.30,1055.52,744.33,834.30)
(10799,867.10,757.68,648.46,925.75)
(10800,915.23,726.35,924.32,730.15)
(10801,407.55,781.89,896.52,608.53)
(10802,61.29,818.01,830.21,733.24)
(10803,552.28,896.73,1021.75,837.47)
(10804,872.49,1048.32,601.25,884.36)
(10805,944.71,727.17,770.06,959.12)
(10806,980.39,1055.49,1013.99,838.26)
(10807,892.04,806.60,851.05,799.79)
(10808,742.56,1040.57,754.09,864.37)
(10809,583.14,907.82,805.75,756.98)
(10810,937.87,224.94,856.63,812.69)
(10811,811.63,798.30,889.35,845.84)
(10812,999.84,792.62,874.44,849.89)
(10813,524.98,717.82,847.70,781.87)
(10814,901.80,1244.72,752.57,902.40)
(10815,710.76,821.80,843.64,1007.68)
(10816,500.64,1150.46,911.46,124.04)
(10817,779.51,835.18,907.59,875.11)
(10818,884.62,0.00,457.02,820.64)
(10819,729.53,559.94,683.88,992.99)
(10820,937.32,834.39,832.01,881.24)
(10821,892.07,690.98,750.26,903.02)
(10822,856.93,642.84,1110.85,757.21)
(10823,661.11,795.21,999.46,821.93)
(10824,958.36,832.72,747.10,799.48)
(10825,562.06,741.47,916.62,773.47)
(10826,820.78,862.18,0.00,719.64)
(10827,883.54,263.12,822.44,753.28)
(10828,479.31,727.87,715.76,766.61)
(10829,542.03,892.30,742.47,820.15)
(10830,440.15,673.53,12.43,1002.38)
(10831,843.69,922.32,857.37,701.46)
(10832,503.88,882.74,761.81,918.52)
(10833,752.93,842.62,775.27,868.85)
(10834,525.17,629.67,856.88,880.98)
(10835,819.43,860.86,712.60,611.71)
(10836,977.43,634.97,817.01,764.18)
(10837,722.34,739.66,751.98,921.78)
(10838,54.38,306.81,876.16,314.59)
(10839,290.39,902.62,795.71,557.74)
(10840,568.56,224.96,738.52,958.19)
(10841,800.47,871.92,899.33,754.11)
(10842,1017.91,885.97,1094.92,757.96)
(10843,835.34,850.04,856.89,794.19)
(10844,525.15,846.66,679.83,803.46)
(10845,946.79,934.85,729.79,637.47)
(10846,939.84,726.39,855.46,898.03)
(10847,710.78,658.31,798.40,828.66)
(10848,361.58,776.28,624.74,959.84)
(10849,580.88,0.00,389.97,886.27)
(10850,1040.08,745.53,913.07,822.85)
(10851,902.61,890.07,824.45,828.61)
(10852,924.10,811.59,910.52,795.72)
(10853,417.62,818.46,848.92,823.33)
(10854,1066.24,730.88,809.09,997.57)
(10855,448.59,674.11,809.08,783.41)
(10856,514.59,365.50,986.12,747.19)
(10857,917.54,818.14,809.08,870.78)
(10858,858.79,1164.29,702.35,872.51)
(10859,868.29,863.07,716.87,676.11)
(10860,916.36,883.26,870.21,801.43)
(10861,54.38,847.73,751.37,776.95)
(10862,813.22,717.31,889.04,918.28)
(10863,833.15,963.93,800.43,914.24)
(10864,884.31,1029.83,807.88,865.07)
(10865,1017.56,842.95,764.45,845.39)
(10866,819.77,944.99,715.55,775.77)
(10867,427.39,850.45,991.16,689.86)
(10868,553.24,737.55,1102.99,889.69)
(10869,861.76,741.51,890.44,791.17)
(10870,386.38,830.43,1047.92,870.66)
(10871,878.40,858.75,840.31,928.32)
(10872,710.13,892.18,763.08,866.56)
(10873,892.17,806.34,1207.33,859.24)
(10874,678.62,877.38,799.43,1002.39)
(10875,648.53,765.93,936.46,943.35)
(10876,897.38,780.63,866.32,883.05)
(10877,960.37,883.37,327.29,785.10)
(10878,875.74,846.18,1025.82,1022.48)
(10879,530.38,776.33,715.85,766.22)
(10880,710.09,899.74,788.35,953.64)
(10881,940.81,866.73,848.45,618.60)
(10882,900.57,672.65,817.13,838.15)
(10883,651.03,1085.20,971.84,879.48)
(10884,804.71,756.21,713.90,693.65)
(10885,337.13,636.01,1180.32,902.67)
(10886,705.94,782.94,728.26,803.40)
(10887,740.78,827.21,886.82,878.03)
(10888,538.50,822.86,770.74,777.26)
(10889,833.25,872.01,843.36,898.24)
(10890,861.92,999.24,888.39,1129.00)
(10891,61.15,842.30,721.30,808.03)
(10892,772.16,929.45,1039.79,915.42)
(10893,503.81,1178.19,1009.37,943.50)
(10894,54.37,976.99,1039.06,799.17)
(10895,561.85,774.65,842.50,820.33)
(10896,373.66,129.76,1064.72,1068.76)
(10897,631.87,883.37,864.04,794.91)
(10898,508.58,740.61,799.54,703.34)
(10899,935.89,756.94,980.68,805.53)
(10900,373.31,436.28,910.23,843.98)
(10901,800.58,1089.82,929.90,909.20)
(10902,741.09,747.16,987.02,1106.07)
(10903,949.31,194.62,921.77,820.16)
(10904,959.13,824.53,618.92,937.72)
(10905,811.83,912.99,939.63,757.51)
(10906,388.94,700.80,782.05,945.73)
(10907,477.84,866.65,884.38,816.01)
(10908,660.93,654.98,833.54,936.01)
(10909,825.16,843.89,846.17,825.12)
(10910,916.21,662.10,728.74,979.51)
(10911,904.90,779.96,757.08,657.78)
(10912,538.44,695.67,771.08,943.08)
(10913,325.79,829.43,662.24,845.07)
(10914,902.69,788.21,893.92,843.02)
(10915,693.83,716.12,949.52,1002.33)
(10916,653.35,749.43,868.06,834.22)
(10917,561.91,1161.11,817.00,743.83)
(10918,902.38,917.67,933.52,950.57)
(10919,524.78,705.38,1156.29,821.09)
(10920,861.79,667.09,633.53,776.29)
(10921,417.61,1230.80,797.04,949.47)
(10922,934.19,310.57,849.72,903.77)
(10923,775.18,768.94,834.75,716.45)
(10924,678.62,842.75,805.02,874.34)
(10925,550.46,543.85,915.32,1006.74)
(10926,785.91,714.24,0.00,710.83)
(10927,247.60,753.62,757.70,834.82)
(10928,552.49,786.22,875.79,745.91)
(10929,358.68,243.42,683.58,899.08)
(10930,473.91,915.20,895.17,859.94)
(10931,386.71,636.16,744.10,64.02)
(10932,595.26,694.13,792.28,791.11)
(10933,524.81,251.43,881.52,959.83)
(10934,503.91,894.22,732.39,804.40)
(10935,435.76,727.12,740.62,810.14)
(10936,948.00,122.95,689.57,851.20)
(10937,793.56,728.51,633.51,870.54)
(10938,386.46,1013.46,899.50,964.77)
(10939,404.61,653.33,785.31,826.53)
(10940,163.95,114.97,975.64,642.71)
(10941,864.67,931.07,735.99,771.64)
(10942,909.08,1230.81,821.88,995.92)
(10943,777.63,883.00,843.71,884.73)
(10944,1017.86,885.87,880.88,816.59)
(10945,1066.19,690.97,1046.83,808.01)
(10946,935.46,935.65,959.92,1110.22)
(10947,737.95,261.88,803.16,335.64)
(10948,336.91,846.50,633.40,788.80)
(10949,710.48,813.97,854.66,693.29)
(10950,595.37,658.67,833.56,822.14)
(10951,1065.39,562.55,844.51,984.90)
(10952,922.64,1230.81,969.45,926.79)
(10953,710.37,727.24,660.91,645.91)
(10954,110.97,862.44,787.97,848.70)
(10955,629.60,1249.47,742.96,741.54)
(10956,519.46,812.34,955.88,806.69)
(10957,1065.92,592.66,925.15,895.93)
(10958,1065.60,764.46,914.29,637.51)
(10959,922.80,832.49,996.69,767.12)
(10960,791.77,776.05,779.39,789.72)
(10961,710.55,1050.41,754.02,940.55)
(10962,547.25,758.86,979.49,918.93)
(10963,892.17,792.63,712.85,995.63)
(10964,878.54,853.37,910.23,984.50)
(10965,974.41,1089.73,926.57,800.88)
(10966,778.52,762.17,786.33,834.74)
(10967,902.61,882.64,776.98,881.81)
(10968,823.86,761.27,1087.56,715.41)
(10969,1066.13,864.84,1024.06,835.86)
(10970,562.02,825.99,877.08,936.08)
(10971,802.68,827.83,844.11,747.29)
(10972,661.20,953.35,717.15,939.03)
(10973,386.79,164.89,1012.65,890.52)
(10974,508.38,1085.23,919.44,864.33)
(10975,538.72,745.55,844.52,757.40)
(10976,564.17,808.66,699.82,1073.96)
(10977,54.33,707.45,22.95,971.99)
(10978,164.10,1016.16,1094.94,787.01)
(10979,755.29,765.93,793.37,721.48)
(10980,1065.70,164.41,853.55,798.61)
(10981,764.58,998.24,881.58,801.22)
(10982,525.15,718.02,757.30,743.68)
(10983,852.09,814.33,997.12,829.25)
(10984,1016.31,816.12,964.56,906.58)
(10985,532.43,904.08,684.24,792.86)
(10986,925.90,904.36,1193.81,687.98)
(10987,508.56,849.54,817.88,773.76)
(10988,417.61,1161.11,640.54,796.11)
(10989,774.13,856.07,873.47,738.29)
(10990,0.00,181.17,0.00,799.83)
(10991,530.11,869.55,821.85,924.26)
(10992,345.37,1014.99,870.42,735.94)
(10993,905.17,790.71,807.95,869.47)
(10994,1065.99,791.38,785.72,786.31)
(10995,733.88,1103.39,859.93,817.60)
(10996,525.16,866.98,843.59,828.99)
(10997,618.73,833.83,789.79,709.52)
(10998,819.80,951.98,930.69,741.63)
(10999,552.64,1150.45,1027.72,710.64)
(11000,850.67,925.91,1058.21,914.73)
(11001,200.26,109.98,833.55,931.44)
(11002,495.47,916.29,1045.38,709.77)
(11003,710.61,719.33,849.72,770.90)
(11004,872.81,796.53,913.83,885.54)
(11005,511.38,972.46,823.40,791.98)
(11006,417.71,796.65,1038.45,844.97)
(11007,696.04,890.18,928.10,800.88)
(11008,696.95,883.65,896.51,833.14)
(11009,797.45,819.07,641.17,778.73)
(11010,217.28,1087.65,898.85,785.38)
(11011,916.30,461.58,723.47,996.32)
(11012,417.60,924.03,860.83,742.15)
(11013,1083.87,699.85,849.44,778.51)
(11014,903.76,709.02,783.16,848.27)
(11015,506.66,874.87,709.58,937.44)
(11016,869.51,785.85,672.55,852.34)
(11017,778.58,862.39,707.42,696.67)
(11018,710.30,845.62,805.91,918.75)
(11019,230.90,877.39,687.37,917.66)
(11020,757.76,973.39,929.82,829.43)
(11021,289.57,813.39,1020.93,803.11)
(11022,779.27,977.93,682.90,917.08)
(11023,954.55,1015.13,1028.95,891.57)
(11024,473.96,237.35,894.05,776.24)
(11025,1017.77,885.93,918.07,851.82)
(11026,525.12,772.56,1037.79,999.52)
(11027,818.90,1108.32,62.09,1016.26)
(11028,936.31,799.28,729.82,908.41)
(11029,435.78,949.13,799.66,860.58)
(11030,1018.11,294.21,838.95,920.39)
(11031,524.89,274.69,747.69,820.65)
(11032,823.67,799.78,998.45,887.87)
(11033,847.99,199.15,698.96,849.18)
(11034,724.25,1105.36,876.05,790.87)
(11035,179.45,902.84,982.40,799.96)
(11036,52.49,787.35,0.00,961.22)
(11037,969.65,700.79,874.30,747.07)
(11038,798.61,261.50,910.20,958.14)
(11039,874.90,798.87,1037.51,782.04)
(11040,629.85,177.33,809.37,920.18)
(11041,635.59,798.25,633.69,771.73)
(11042,386.50,882.16,835.65,815.91)
(11043,697.05,832.54,1070.04,766.17)
(11044,562.42,691.68,1168.51,826.27)
(11045,417.71,690.97,786.24,846.61)
(11046,1001.21,950.17,948.17,87.40)
(11047,768.24,1150.44,892.94,866.77)
(11048,562.07,950.14,905.50,813.74)
(11049,487.21,932.50,938.46,1032.04)
(11050,865.32,832.50,750.77,816.99)
(11051,554.97,772.03,931.11,882.55)
(11052,660.98,642.98,896.54,794.39)
(11053,755.88,1164.37,839.00,770.37)
(11054,0.00,0.00,0.00,634.88)
(11055,840.91,781.28,1067.36,875.70)
(11056,376.77,768.78,787.42,927.07)
(11057,713.80,796.68,896.51,1049.97)
(11058,819.57,919.77,881.04,906.42)
(11059,1065.40,993.26,942.99,683.99)
(11060,508.41,743.55,826.39,881.74)
(11061,565.57,798.26,1009.80,741.84)
(11062,898.99,674.27,1266.10,921.77)
(11063,239.75,648.88,1051.62,830.82)
(11064,423.14,981.15,826.99,795.57)
(11065,538.47,798.25,871.51,795.57)
(11066,916.40,889.16,1120.63,0.00)
(11067,495.64,756.38,758.62,775.82)
(11068,916.06,1110.70,715.94,833.81)
(11069,360.89,716.18,783.59,730.67)
(11070,710.27,157.31,1266.09,807.70)
(11071,858.25,1085.17,889.65,868.11)
(11072,661.00,712.75,802.41,797.31)
(11073,310.02,766.07,1238.68,1002.43)
(11074,210.76,1150.44,1006.00,954.62)
(11075,959.84,1049.36,789.69,785.52)
(11076,349.21,770.65,849.71,863.15)
(11077,733.51,972.05,848.65,722.47)
(11078,562.06,763.76,659.13,832.15)
(11079,328.04,1233.88,1039.92,973.76)
(11080,1015.99,853.21,926.38,644.30)
(11081,819.74,659.03,788.36,845.35)
(11082,54.41,733.27,834.46,712.88)
(11083,1017.53,859.21,775.54,874.67)
(11084,850.81,665.09,841.92,1043.73)
(11085,661.48,228.44,806.71,727.24)
(11086,972.82,1013.39,835.26,846.34)
(11087,868.23,848.22,618.97,763.99)
(11088,666.84,813.58,708.18,886.51)
(11089,357.55,724.32,834.04,675.84)
(11090,176.24,272.47,741.79,776.91)
(11091,417.82,1055.53,745.13,816.91)
(11092,940.78,813.73,847.01,947.36)
(11093,916.01,843.61,784.23,821.82)
(11094,842.84,1006.62,1000.48,995.32)
(11095,871.71,828.79,873.41,808.90)
(11096,542.22,1105.33,653.62,1078.17)
(11097,104.19,1216.82,686.72,735.94)
(11098,635.41,862.69,870.12,893.40)
(11099,1015.88,892.30,729.26,869.58)
(11100,538.65,745.53,1035.40,373.82)
(11101,386.57,889.60,1150.44,772.18)
(11102,193.36,811.29,1031.87,0.00)
(11103,528.19,0.00,811.97,1017.30)
(11104,553.41,972.36,934.02,881.39)
(11105,851.90,845.81,878.09,825.27)
(11106,528.34,851.09,811.27,923.08)
(11107,793.03,155.57,820.99,680.89)
(11108,774.28,863.09,785.43,813.47)
(11109,718.62,820.67,648.46,898.68)
(11110,1065.40,863.09,748.16,939.82)
(11111,736.02,817.53,0.00,736.15)
(11112,780.79,746.88,727.49,895.84)
(11113,379.69,808.36,733.94,882.60)
(11114,963.46,850.34,876.01,741.15)
(11115,418.77,842.04,841.03,990.73)
(11116,851.16,760.21,781.01,818.89)
(11117,806.02,996.01,846.21,1048.53)
(11118,336.98,1405.27,1633.19,1442.06)
(11119,0.00,0.00,0.00,844.76)
(11120,1014.90,916.61,912.43,371.95)
(11121,663.75,979.73,826.31,817.22)
(11122,795.91,295.57,356.80,719.98)
(11123,331.81,777.76,904.31,853.79)
(11124,54.26,944.97,233.97,881.49)
(11125,84.38,764.80,793.73,1178.63)
(11126,512.73,700.93,854.31,924.70)
(11127,867.19,592.41,1154.64,622.93)
(11128,538.63,949.97,779.39,1004.76)
(11129,565.60,746.03,784.59,902.86)
(11130,851.30,763.85,1057.85,960.15)
(11131,897.71,724.74,847.19,872.65)
(11132,373.68,129.96,791.45,856.36)
(11133,661.05,787.41,861.39,1044.04)
(11134,661.10,1105.16,885.75,890.54)
(11135,1065.84,587.80,383.56,740.38)
(11136,913.34,784.91,910.38,894.04)
(11137,848.18,690.98,952.54,887.83)
(11138,900.46,715.42,712.03,655.65)
(11139,0.00,68.11,1080.25,777.27)
(11140,850.75,746.45,747.61,809.83)
(11141,315.18,729.00,1069.26,780.59)
(11142,828.16,769.38,756.64,786.38)
(11143,1017.61,991.82,833.06,822.34)
(11144,755.81,748.83,851.11,768.43)
(11145,705.96,929.11,776.41,840.48)
(11146,475.76,710.34,926.78,825.77)
(11147,543.72,866.43,733.05,809.98)
(11148,971.96,657.33,878.95,847.88)
(11149,864.51,655.71,1067.36,887.57)
(11150,457.01,960.76,1043.48,843.37)
(11151,503.99,818.52,1028.69,842.34)
(11152,417.60,1230.80,924.23,847.72)
(11153,891.79,754.24,887.34,982.30)
(11154,818.89,734.85,775.06,850.69)
(11155,779.13,788.77,817.39,1247.71)
(11156,706.06,788.27,881.16,745.30)
(11157,440.04,740.33,764.48,818.09)
(11158,852.07,1014.29,879.55,1005.62)
(11159,504.05,818.44,1021.44,703.47)
(11160,459.36,820.39,1072.95,786.53)
(11161,1065.62,1164.13,646.22,839.57)
(11162,330.85,805.23,677.16,783.64)
(11163,534.24,863.91,866.81,832.02)
(11164,891.72,887.93,772.74,701.38)
(11165,765.16,800.64,737.23,994.10)
(11166,517.19,795.45,919.45,844.28)
(11167,685.84,800.62,926.78,851.80)
(11168,892.44,1072.61,770.85,903.78)
(11169,864.36,774.98,970.58,868.07)
(11170,538.73,745.55,733.25,853.83)
(11171,778.93,908.15,728.17,930.21)
(11172,582.31,797.60,805.02,656.82)
(11173,736.96,670.37,983.07,882.47)
(11174,727.04,812.65,762.72,839.78)
(11175,807.20,90.21,736.60,741.10)
(11176,719.22,723.56,1266.08,705.56)
(11177,910.81,800.75,1010.90,833.67)
(11178,503.80,255.76,686.38,995.02)
(11179,892.05,940.42,1125.65,782.92)
(11180,419.04,815.38,844.95,899.28)
(11181,389.26,946.90,994.50,868.48)
(11182,709.34,686.54,662.73,914.58)
(11183,504.17,255.51,852.22,983.94)
(11184,504.07,910.98,651.43,1064.51)
(11185,823.64,850.38,803.37,1008.83)
(11186,922.49,669.65,890.89,915.17)
(11187,742.48,923.55,711.71,672.35)
(11188,459.04,981.05,1211.01,1051.34)
(11189,697.28,884.34,622.16,753.33)
(11190,840.77,1161.11,738.63,860.12)
(11191,309.40,1145.57,853.29,822.76)
(11192,561.81,1164.36,619.72,738.93)
(11193,660.81,887.19,749.61,657.78)
(11194,110.20,1023.78,0.00,661.84)
(11195,1083.97,1233.85,819.65,959.80)
(11196,710.02,724.33,880.27,783.48)
(11197,756.76,714.30,956.00,892.09)
(11198,823.93,1249.47,718.20,995.01)
(11199,823.72,923.56,829.33,708.65)
(11200,790.05,815.65,726.26,805.99)
(11201,176.39,786.94,743.19,782.28)
(11202,999.50,717.54,903.32,824.77)
(11203,417.60,1230.81,686.39,879.94)
(11204,661.76,866.62,900.22,1016.29)
(11205,1011.44,950.38,943.83,1187.83)
(11206,618.71,1000.24,825.00,886.93)
(11207,319.31,887.64,890.80,766.52)
(11208,940.04,813.89,1131.43,844.16)
(11209,936.26,835.28,939.95,878.38)
(11210,664.17,938.11,966.04,1174.53)
(11211,457.33,274.62,672.55,937.58)
(11212,1050.60,907.40,1092.36,919.09)
(11213,737.80,797.90,724.99,627.16)
(11214,802.66,812.57,859.81,1216.82)
(11215,900.49,868.27,1025.09,865.71)
(11216,920.32,630.50,1000.79,726.59)
(11217,916.06,966.17,758.86,871.15)
(11218,52.47,760.35,596.13,824.57)
(11219,541.40,824.97,687.00,908.38)
(11220,787.36,889.17,828.71,805.99)
(11221,862.03,997.61,779.29,855.56)
(11222,787.57,961.39,855.80,0.00)
(11223,568.17,565.23,781.80,774.33)
(11224,922.52,806.35,1108.58,809.55)
(11225,210.82,705.77,1063.03,737.27)
(11226,538.67,1066.96,854.14,781.55)
(11227,386.40,956.22,708.83,869.97)
(11228,900.53,861.67,828.72,776.99)
(11229,525.00,261.88,737.11,881.49)
(11230,936.20,935.15,910.21,800.82)
(11231,755.86,1026.47,1022.50,755.12)
(11232,538.78,1020.71,765.42,1015.74)
(11233,740.55,135.47,909.82,926.18)
(11234,345.52,792.75,893.66,894.12)
(11235,494.09,884.88,749.52,815.32)
(11236,1065.73,963.34,1035.41,810.31)
(11237,778.86,1000.54,795.63,797.78)
(11238,427.45,734.39,722.14,872.92)
(11239,669.98,821.38,709.34,881.73)
(11240,922.39,1150.47,817.06,872.21)
(11241,892.86,932.23,1120.35,867.11)
(11242,798.27,546.29,724.48,766.66)
(11243,660.96,1098.47,849.86,706.11)
(11244,300.48,964.42,894.39,786.83)
(11245,0.00,1230.79,1027.81,1002.46)
(11246,908.01,949.61,826.25,853.69)
(11247,744.45,704.22,804.94,1000.78)
(11248,963.40,838.70,822.74,830.93)
(11249,386.65,869.95,828.20,888.63)
(11250,778.81,728.58,811.53,1050.76)
(11251,759.39,836.00,824.50,765.83)
(11252,1083.83,1233.87,672.40,903.71)
(11253,798.05,702.84,780.87,795.86)
(11254,595.44,864.65,969.60,828.33)
(11255,831.20,459.04,1046.36,746.97)
(11256,862.75,782.27,994.67,763.11)
(11257,733.51,993.67,944.32,689.98)
(11258,793.28,742.97,759.92,867.22)
(11259,801.11,1121.74,808.77,812.24)
(11260,910.83,790.75,849.72,657.33)
(11261,561.85,727.61,998.27,826.81)
(11262,811.20,694.49,1076.91,859.74)
(11263,275.19,1073.29,829.92,884.18)
(11264,0.00,682.47,861.29,959.78)
(11265,538.58,772.91,984.20,1002.39)
(11266,383.88,732.64,911.04,896.37)
(11267,922.43,1085.19,959.54,722.62)
(11268,595.39,717.82,809.37,890.53)
(11269,337.13,636.01,716.38,836.98)
(11270,136.41,842.50,865.12,611.58)
(11271,495.48,943.85,907.43,1006.17)
(11272,562.66,261.56,888.89,868.17)
(11273,819.78,940.93,854.55,943.13)
(11274,815.23,1050.64,874.82,876.47)
(11275,525.07,804.69,823.59,907.86)
(11276,974.40,933.77,846.38,804.13)
(11277,524.60,1087.59,805.18,763.10)
(11278,525.21,776.96,697.06,822.85)
(11279,1065.94,1230.79,693.54,896.51)
(11280,937.94,1056.44,790.06,911.37)
(11281,552.49,785.79,804.90,759.99)
(11282,661.01,842.30,666.13,1029.67)
(11283,804.80,904.47,880.84,757.51)
(11284,417.59,773.96,668.38,924.92)
(11285,418.90,1046.83,984.55,965.79)
(11286,767.11,164.91,995.31,789.00)
(11287,525.06,1098.44,951.70,798.55)
(11288,920.94,663.27,619.53,729.05)
(11289,359.73,866.68,839.98,765.33)
(11290,477.71,918.49,1033.12,902.39)
(11291,852.63,1161.87,601.40,851.89)
(11292,790.13,462.54,921.34,435.61)
(11293,926.56,1111.29,768.62,793.92)
(11294,844.93,1469.76,983.74,952.75)
(11295,151.29,1230.82,794.41,811.00)
