  Drive_bh,income,outcome,profit
6961,827.02,277.72,549.31
6962,212.88,96.06,116.83
6963,1245.75,262.16,983.59
6964,990.95,200.57,790.37
6965,1128.37,240.13,888.23
6966,849.73,182.22,667.52
6967,787.43,155.07,632.37
6968,859.85,230.01,629.84
6969,658.9,169.68,489.22
6970,698.2,151.76,546.44
6971,805.28,207.8,597.48
6972,18.25,17.73,0.52
6973,584.24,149.32,434.92
6974,361.29,79.43,281.86
6975,1081.35,282.1,799.25
6976,915.07,184.34,730.73
6977,1025.29,192.61,832.68
6978,637.5,126.11,511.39
6979,1213.05,332.6,880.45
6980,970.12,203.84,766.28
6981,974.85,161.75,813.1
6982,1202.17,273.17,928.99
6983,1365.91,284.1,1081.81
6984,1158.38,282.08,876.3
6985,651.1,167.75,483.35
6986,825.89,192.69,633.19
6987,1065.97,264.42,801.56
6988,961.98,259.59,702.4
6989,1053.99,247.13,806.86
6990,831.98,168.64,663.34
6991,993.28,209.72,783.56
6992,948.48,190.14,758.34
6993,540.68,178.96,361.72
6994,676.99,178.74,498.25
6995,945.8,219.7,726.1
6996,1032.87,189.99,842.87
6997,960.31,242.18,718.13
6998,928.33,202.27,726.06
6999,959.93,213.71,746.22
7000,776.06,168.95,607.11
7001,870.2,182.43,687.77
7002,867.89,218.47,649.42
7003,1157.87,262.1,895.77
7004,1066.16,245.52,820.64
7005,759.92,136.3,623.62
7006,877.07,216.6,660.47
7007,310.7,99.45,211.24
7008,813.3,198.27,615.03
7009,971.99,220.02,751.96
7010,578.69,125.33,453.36
7011,1281.27,338.42,942.85
7012,99.16,41.41,57.75
7013,310.78,80.07,230.71
7014,748.43,189.03,559.4
7015,1160.94,278.58,882.36
7016,840.82,184.84,655.98
7017,1077.91,243.68,834.23
7018,991.68,270.55,721.13
7019,998.84,238.42,760.42
7020,829.67,193.21,636.46
7021,859.13,238.42,620.71
7022,636.12,163.61,472.51
7023,1282.31,245.39,1036.91
7024,671.73,191.09,480.64
7025,474.19,132.58,341.61
7026,1320.66,258.54,1062.13
7027,604.34,125.67,478.67
7028,625.1,151.72,473.38
7029,676.23,169.82,506.41
7030,264.91,143.59,121.32
7031,796.13,197.67,598.47
7032,939.23,180.04,759.18
7033,863.72,183.92,679.8
7034,95.42,39.14,56.28
7035,897.26,172.66,724.6
7036,1126.37,250.13,876.24
7037,1128.2,234.45,893.74
7038,799.8,244.41,555.38
7039,1419.76,341.98,1077.78
7040,573.1,140.1,433
7041,854.14,217.76,636.38
7042,621.77,136.92,484.85
7043,28,48.44,-20.44
7044,910.11,189.98,720.13
7045,488.48,108.21,380.27
7046,670.67,152.31,518.36
7047,455.57,124.33,331.24
7048,929.15,169.24,759.91
7049,797.75,164.7,633.05
7050,919.79,175.88,743.91
7051,880.63,175.16,705.47
7052,892.65,192.47,700.18
7053,395.18,81.47,313.71
7054,976.78,212.59,764.19
7055,826.03,261.25,564.78
7056,896.25,229.38,666.87
7057,556.97,130.76,426.21
7058,640.42,115.24,525.18
7059,815.53,197.43,618.1
7060,0,0.06,-0.06
7061,1095.67,216.42,879.24
7062,925.92,174.84,751.08
7063,521.25,128.88,392.37
7064,978.43,203.07,775.37
7065,684.17,321.94,362.24
7066,520.52,138.58,381.93
7067,714.68,201.43,513.26
7068,1715.67,410.54,1305.13
7069,928.14,224.22,703.92
7070,212.77,96.64,116.13
7071,224.51,191.02,33.49
7072,882.2,202.22,679.98
7073,496.97,114.31,382.66
7074,660.83,232.78,428.05
7075,1248.2,293.06,955.14
7076,579.43,120.44,458.98
7077,1116.67,248.26,868.4
7078,850.17,193.88,656.29
7079,1051.86,260.89,790.97
7080,1460.39,350.56,1109.84
7081,1152.93,282.3,870.63
7082,915.55,182.17,733.38
7083,638.54,134.58,503.97
7084,489.64,148.54,341.1
7085,1209.73,289.33,920.4
7086,1066.76,211.08,855.68
7087,915.84,189.05,726.79
7088,758.42,160.98,597.45
7089,697.33,136.82,560.52
7090,1058.98,232.3,826.68
7091,395.78,80.67,315.11
7092,745.87,134.24,611.63
7093,440.52,114.89,325.63
7094,0,52.01,-52.01
7095,1166.73,242.92,923.81
7096,1057.17,265.66,791.52
7097,897.49,195.6,701.89
7098,1386.36,295.95,1090.41
7099,725.55,193.1,532.45
7100,763.6,177.63,585.96
7101,1320.03,341.74,978.29
7102,1042.63,224.95,817.68
7103,928.87,228.79,700.07
7104,719.62,211.54,508.08
7105,896.75,167.89,728.86
7106,947.72,177.62,770.1
7107,1098.03,248.12,849.91
7108,910.26,239.38,670.88
7109,925.02,208.77,716.24
7110,1395.39,366.16,1029.23
7111,937.57,183.29,754.28
7112,748.93,207.05,541.88
7113,846.83,198.07,648.76
7114,918.7,202.09,716.6
7115,973.99,240.34,733.65
7116,878.82,223.44,655.38
7117,814.09,189.43,624.67
7118,869.94,162.13,707.81
7119,618.43,130.69,487.74
7120,533.38,136.16,397.22
7121,1156.19,217.5,938.69
7122,1022.24,228.88,793.36
7123,1025.45,276.94,748.51
7124,762.68,195.53,567.15
7125,927.63,235.55,692.07
7126,948.13,253.79,694.34
7127,511.37,113,398.38
7128,1053.14,238.57,814.57
7129,1040.92,215.39,825.53
7130,1205.78,251.34,954.44
7131,545.47,130.63,414.85
7132,794.22,172.93,621.29
7133,189.24,43.49,145.76
7134,1354.89,268.83,1086.06
7135,1071,228.13,842.87
7136,541.35,109.47,431.88
7137,1349.52,316.54,1032.98
7138,983.01,203.04,779.97
7139,775.57,182.92,592.64
7140,997.56,220.2,777.35
7141,761.12,213.37,547.75
7142,459.5,142.86,316.64
7143,474.85,147.08,327.77
7144,387.14,114.24,272.89
7145,1110.13,240.3,869.84
7146,321.8,104.92,216.88
7147,1030.13,289.76,740.37
7148,706.12,165.99,540.13
7149,1120.33,211.81,908.52
7150,1481.93,317.12,1164.81
7151,132.49,41.12,91.37
7152,805.14,159.48,645.66
7153,1186.81,299.81,887
7154,1052.48,209.35,843.14
7155,545.1,190.26,354.84
7156,326.57,114.39,212.17
7157,725.55,132.01,593.54
7158,1080.37,264.83,815.53
7159,894.52,202.09,692.43
7160,913.17,203.7,709.47
7161,1103.28,275.28,828
7162,1315.1,273.37,1041.73
7163,941.13,172.35,768.79
7164,741.36,157.56,583.8
7165,1083.12,247.14,835.98
7166,1050.82,228.83,821.99
7167,1119.98,269.92,850.07
7168,1208.93,282.29,926.63
7169,254.56,64.68,189.89
7170,764.19,197.02,567.17
7171,876.14,170.62,705.53
7172,798.32,162.04,636.28
7173,902.83,223.07,679.76
7174,879.38,153.9,725.48
7175,1075.48,250.36,825.12
7176,632.79,162.74,470.04
7177,729.32,201.99,527.34
7178,870.81,159.06,711.75
7179,998.47,198.05,800.41
7180,1914.52,485.13,1429.38
7181,1281.18,307.98,973.21
7182,589.95,166.05,423.9
7183,1139.1,264.57,874.54
7184,1047.51,236.52,810.99
7185,963.05,227.77,735.28
7186,866.23,209.45,656.77
7187,848.25,210.44,637.81
7188,866.94,218.22,648.73
7189,1424.17,313.3,1110.87
7190,798.96,214.26,584.7
7191,937.85,212.73,725.11
7192,963.85,226.45,737.4
7193,967.53,223.81,743.72
7194,571.75,137.89,433.86
7195,1161.27,242.19,919.08
7196,652.07,158.96,493.11
7197,835.16,248.87,586.28
7198,1007.33,229.13,778.2
7199,852.21,231.67,620.54
7200,879.62,169.19,710.43
7201,1024.83,209.54,815.29
7202,1079.86,216.18,863.68
7203,352.35,92.87,259.49
7204,857.55,176.57,680.98
7205,1323.63,332.33,991.3
7206,1089.09,238.35,850.74
7207,1102.93,281,821.92
7208,952.44,221.78,730.67
7209,1233.79,271.76,962.03
7210,1072.13,225.63,846.5
7211,496.92,129.46,367.47
7212,1435.33,319.19,1116.13
7213,850.34,202.01,648.34
7214,686.78,150.05,536.73
7215,749.12,165.58,583.54
7216,445.59,135.6,309.99
7217,1074.63,254.14,820.49
7218,951.82,183.6,768.22
7219,737.14,216.85,520.28
7220,1074.62,263.03,811.59
7221,1153.59,269.01,884.58
7222,1231.56,301.75,929.81
7223,953.68,219.86,733.82
7224,519.83,188.32,331.51
7225,556.66,135.34,421.32
7226,1202.48,266.5,935.98
7227,898.45,282.53,615.92
7228,1463.65,324.11,1139.54
7229,97.53,27.76,69.77
7230,1026.14,305.15,720.99
7231,976.05,195.43,780.62
7232,594.39,200.53,393.86
7233,1361.38,342.35,1019.03
7234,1540.62,332.15,1208.47
7235,989.88,213.87,776.01
7236,931.06,212.11,718.95
7237,1438.28,342.4,1095.88
7238,1257.59,319.24,938.35
7239,626.07,167.56,458.51
7240,1011.63,187.81,823.83
7241,1276.75,272.71,1004.04
7242,1173.01,267.06,905.95
7243,987.78,246.81,740.97
7244,908.71,223.22,685.49
7245,1066.66,229.28,837.37
7246,1473.58,400.38,1073.2
7247,1093.08,218.25,874.83
7248,1347.96,355.75,992.21
7249,663.4,142.38,521.02
7250,1011.4,251.31,760.1
7251,1134.27,262.04,872.23
7252,793.72,176.26,617.47
7253,1155.72,241.93,913.79
7254,555.56,183.02,372.55
7255,1461.64,387.24,1074.4
7256,1185.43,266.9,918.52
7257,1378.7,281.78,1096.91
7258,644.52,181.47,463.04
7259,960.63,186.05,774.58
7260,1198.12,250.3,947.82
7261,1220.87,255.86,965.01
7262,954.05,214.13,739.92
7263,1160.28,351.26,809.01
7264,1146.91,320.69,826.22
7265,928.74,171.97,756.78
7266,743.25,176.85,566.4
7267,56.47,10.65,45.82
7268,1215.87,263.53,952.34
7269,1213.01,259.99,953.02
7270,998.85,226.63,772.22
7271,443.48,89.37,354.12
7272,1195.38,256.17,939.21
7273,884.07,182.53,701.53
7274,0,69.7,-69.7
7275,1053.7,256.35,797.35
7276,1227.22,262.76,964.46
7277,844.51,209.94,634.57
7278,853.97,179.05,674.92
7279,929.39,260.91,668.48
7280,1101.54,232.42,869.12
7281,1511.05,304.29,1206.76
7282,1384.77,380.2,1004.57
7283,1643.44,365.52,1277.92
7284,1183.17,214.92,968.24
7285,1232.58,291.41,941.17
7286,694.75,187.11,507.64
7287,1212.07,280.6,931.47
7288,1378.03,280.25,1097.78
7289,936.95,194.29,742.66
7290,1171.17,261.56,909.61
7291,805.29,286.84,518.45
7292,1559.97,374.92,1185.05
7293,180.7,68.03,112.67
7294,1049.56,279.07,770.5
7295,1470.29,298.82,1171.47
7296,1192.1,265.95,926.15
7297,1503.06,305.76,1197.3
7298,1218.77,264.78,954
7299,802.99,187.57,615.41
7300,884.68,230.45,654.23
7301,1381.18,324.25,1056.93
7302,930.03,225.06,704.97
7303,1538.16,381.53,1156.63
7304,290.85,102.6,188.25
7305,1040.37,317.46,722.9
7306,432.44,121.37,311.07
7307,411.73,136.92,274.8
7308,1201.91,286.09,915.82
7309,792.5,245.58,546.93
7310,1353.38,267.16,1086.22
7311,409.63,128.71,280.93
7312,1262.56,274.02,988.54
7313,422.59,125.44,297.15
7314,986.2,208.93,777.27
7315,754.95,206.07,548.88
7316,877.31,244.37,632.95
7317,1148.51,326.42,822.09
7318,1161.02,217.52,943.49
7319,2279.49,497.52,1781.97
7320,1080.2,266.61,813.59
7321,1347.06,304.88,1042.18
7322,910.55,202.69,707.86
7323,1083.52,265.59,817.93
7324,1455,342.02,1112.98
7325,1064.06,194.97,869.09
7326,1085.54,216.13,869.4
7327,963.47,209.83,753.64
7328,926.72,218.41,708.31
7329,980.31,230.7,749.61
7330,1224.15,298.22,925.93
7331,1128.97,257.66,871.32
7332,912.14,222.79,689.34
7333,1212.63,259.53,953.1
7334,697.26,138.43,558.83
7335,847.68,245.51,602.17
7336,786.1,149.15,636.95
7337,1002.51,206.74,795.77
7338,1080.9,222.58,858.31
7339,303.35,71.34,232.01
7340,1050.52,253.95,796.57
7341,1058.7,253.3,805.4
7342,930.11,198.29,731.82
7343,909.42,215.7,693.72
7344,754.88,197.46,557.42
7345,1222.42,298.05,924.37
7346,854.93,209.64,645.3
7347,997.44,266.97,730.47
7348,437.58,120.19,317.39
7349,1227.38,262.01,965.37
7350,842.78,235.39,607.38
7351,1344.64,371.17,973.47
7352,1554.13,405.07,1149.07
7353,781.95,162.24,619.7
7354,969.71,248.9,720.82
7355,1174.48,266.84,907.64
7356,1217.54,367.41,850.13
7357,1145.93,261.21,884.72
7358,928.58,227.56,701.02
7359,1146.25,251.62,894.64
7360,265.86,76.83,189.02
7361,1282.99,267.56,1015.43
7362,906.02,214.39,691.64
7363,1778.49,444.96,1333.53
7364,1394.98,356.8,1038.18
7365,1454.02,311.01,1143.01
7366,1394.99,266.94,1128.06
7367,749.05,224.38,524.68
7368,1366.85,326.94,1039.91
7369,1011.25,214.83,796.43
7370,941.01,188.04,752.97
7371,1079.97,287.28,792.68
7372,1148.12,304.86,843.26
7373,1182.32,255.38,926.94
7374,838.77,219.11,619.66
7375,1550.63,428.32,1122.31
7376,1309.94,289.25,1020.69
7377,1547.95,372.07,1175.88
7378,1023.39,313.15,710.24
7379,1530.73,407.88,1122.85
7380,64.38,28.12,36.27
7381,1159.13,308.71,850.42
7382,1564.99,386.36,1178.63
7383,1073.29,265.88,807.41
7384,1007.11,251,756.11
7385,426.41,107.72,318.69
7386,1250.21,310.59,939.62
7387,1160.39,236.54,923.85
7388,1443.04,341.2,1101.84
7389,742.77,183.29,559.48
7390,1019.81,236.74,783.06
7391,1060.45,233.1,827.35
7392,658.29,188.22,470.06
7393,1593.88,477.43,1116.45
7394,959.62,262.25,697.38
7395,1069.86,258.24,811.62
7396,880.88,203.2,677.68
7397,1196.71,270.97,925.75
7398,516.48,134.8,381.68
7399,1337.5,294.09,1043.41
7400,921.09,201.37,719.73
7401,1276.88,322.47,954.41
7402,914.51,202.87,711.64
7403,1333.75,290.6,1043.15
7404,1006.96,248.46,758.5
7405,928.52,239.46,689.06
7406,1191.69,292.42,899.26
7407,531.27,145.8,385.47
7408,1011.06,226.11,784.95
7409,419.74,138.03,281.71
7410,659.76,317.81,341.94
7411,1059.11,307.89,751.22
7412,1274.31,254.48,1019.83
7413,129.17,30.97,98.21
7414,356.49,71.96,284.53
7415,904.41,208.06,696.35
7416,1702.13,407.07,1295.06
7417,850.62,224.92,625.71
7418,847.77,178.8,668.96
7419,1101.9,230.47,871.43
7420,98,9.06,88.94
7421,1080.36,276.98,803.38
7422,972.66,270.87,701.79
7423,1126.91,209.13,917.78
7424,1168.65,241.8,926.85
7425,1233.56,292.94,940.62
7426,1026.24,179.44,846.8
7427,794.96,182.93,612.03
7428,971.88,212.07,759.81
7429,949.97,186.61,763.36
7430,1210.7,290.54,920.16
7431,1443.71,292.98,1150.73
7432,0,29.8,-29.8
7433,1273.78,429.29,844.5
7434,1328.39,318.41,1009.98
7435,1111.9,265.73,846.17
7436,663.04,208.97,454.06
7437,1079.85,244.81,835.04
7438,246.16,78.35,167.81
7439,1130.86,262.01,868.85
7440,997.98,196.91,801.06
7441,1181.65,274.65,907
7442,443.03,184.35,258.69
7443,1122.42,235.23,887.19
7444,1052.03,255.97,796.06
7445,1151.68,238.52,913.15
7446,640.53,239.99,400.54
7447,424.54,93.94,330.6
7448,865.04,205.82,659.22
7449,1132.04,221.3,910.74
7450,996.46,225.52,770.94
7451,1175.7,306.46,869.24
7452,648.23,182.25,465.98
7453,1316.23,299.3,1016.92
7454,499.35,174.01,325.33
7455,907.03,213.08,693.95
7456,127.34,31.6,95.74
7457,609.92,201.89,408.02
7458,687.54,122.82,564.73
7459,872.85,211.06,661.79
7460,750.36,198.99,551.38
7461,1984.96,490.02,1494.95
7462,575.03,148.7,426.33
7463,905.53,186.84,718.69
7464,905.99,209.77,696.22
7465,633,228.72,404.29
7466,700.89,154.41,546.48
7467,49.03,21.95,27.08
7468,1113.16,227.97,885.19
7469,2422.49,621.72,1800.77
7470,1006.91,210.2,796.72
7471,1153.39,310.31,843.08
7472,1129.71,277.82,851.89
7473,371.88,89.85,282.02
7474,0,0.08,-0.08
7475,0,0,0
7476,1286.51,331.29,955.22
7477,1203.78,313.25,890.53
7478,730.39,159.5,570.89
7479,668.92,146.53,522.39
7480,818.6,164.8,653.79
7481,1185.66,276.71,908.95
7482,1074.4,294.77,779.63
7483,830.38,205.5,624.88
7484,1148.22,248.99,899.24
7485,26.09,48.91,-22.82
7486,530.48,114.08,416.39
7487,1575.39,411.06,1164.33
7488,1063.17,278.73,784.45
7489,1406.41,448.49,957.92
7490,1328.23,335.4,992.82
7491,1400.22,289.25,1110.97
7492,1356.91,318.28,1038.62
7493,1414.77,340.52,1074.25
7494,1110.89,246.28,864.6
7495,986.38,228.67,757.71
7496,868.52,194.14,674.37
7497,1216.81,301.53,915.28
7498,787.39,208.9,578.49
7499,1215.48,306.23,909.24
7500,1176.58,271.07,905.51
7501,1413.27,330.57,1082.7
7502,1061.96,225.48,836.47
7503,758.62,238.3,520.32
7504,1524.3,330.66,1193.64
7505,435.75,213.68,222.07
7506,1243.01,265.8,977.2
7507,1116.32,231.5,884.82
7508,1123.93,239.65,884.28
7509,1118.37,242.34,876.03
7510,681.06,161.5,519.56
7511,1214.62,252.89,961.73
7512,759.55,176.16,583.39
7513,1129.21,249.12,880.09
7514,1083.36,237.13,846.23
7515,1468.22,345.64,1122.58
7516,1226.97,319.09,907.88
7517,1488.57,287.34,1201.23
7518,1205.32,261.32,944
7519,1186.08,253.12,932.96
7520,1165.98,275.91,890.07
7521,1110.8,219.03,891.77
7522,841.43,173.75,667.68
7523,1421.86,313.79,1108.07
7524,597.51,148.97,448.54
7525,829.82,166.23,663.59
7526,1058.71,206.09,852.62
7527,1178.37,258.9,919.47
7528,1170.34,300.67,869.66
7529,950.45,228.44,722
7530,886.61,217.75,668.85
7531,1218.16,262.82,955.34
7532,781.91,150.24,631.67
7533,1122.38,262.46,859.92
7534,903.64,203.78,699.86
7535,1168.22,310.34,857.88
7536,893.8,246.58,647.22
7537,1003.44,192.77,810.67
7538,759.55,145.21,614.34
7539,919.95,252.1,667.85
7540,1349.18,272.31,1076.87
7541,554.33,139.59,414.74
7542,1218.26,273,945.26
7543,800.2,181.12,619.08
7544,552.87,155.28,397.59
7545,450.56,152.69,297.87
7546,213.93,55.1,158.83
7547,1138.31,265.67,872.65
7548,831.83,186.96,644.87
7549,551.9,143.43,408.47
7550,1329.46,312.28,1017.18
7551,706.5,172.51,533.98
7552,903.69,258.13,645.56
7553,1160.48,287.09,873.39
7554,1208.3,263.25,945.05
7555,823.84,189.5,634.34
7556,617.7,233.41,384.29
7557,1313.58,321.14,992.43
7558,1179.97,359.57,820.4
7559,837.98,205.6,632.38
7560,1084.53,245,839.53
7561,616.83,186.34,430.49
7562,619.26,163.16,456.1
7563,800.73,219.56,581.17
7564,776.64,176.82,599.82
7565,339.02,125.28,213.74
7566,1364.58,322.45,1042.13
7567,1121.04,273.55,847.49
7568,1192.47,293.97,898.5
7569,608.58,127.37,481.21
7570,877.62,220.8,656.82
7571,949,219.14,729.86
7572,825.79,254.54,571.26
7573,455.86,136.1,319.76
7574,1425.14,350.03,1075.1
7575,1217.81,286.19,931.61
7576,1034.37,312.65,721.72
7577,1096.41,284.81,811.6
7578,1091.8,214.13,877.68
7579,880.8,152.37,728.43
7580,318.22,80.66,237.56
7581,970.47,244.5,725.97
7582,1332.65,274.49,1058.16
7583,1065.37,256.42,808.95
7584,493.36,128.26,365.11
7585,1181.92,264.66,917.26
7586,962.36,273.49,688.87
7587,1111.88,251.55,860.33
7588,891.36,227.21,664.15
7589,1083.4,233.16,850.24
7590,1001.47,259.39,742.08
7591,1075.3,234.89,840.41
7592,0,0.16,-0.16
7593,149.75,64.16,85.59
7594,1422.37,450.13,972.24
7595,1382.58,380.34,1002.24
7596,1188.79,270.36,918.43
7597,887.12,242.75,644.37
7598,1212.03,306.37,905.66
7599,912.75,247.1,665.65
7600,1059.53,296.86,762.66
7601,1119.86,330.23,789.63
7602,607.93,153.71,454.22
7603,939.34,202.78,736.56
7604,1143.09,277.13,865.97
7605,883.4,159.07,724.33
7606,985.17,257.23,727.93
7607,710.91,167.6,543.31
7608,883.11,257.83,625.28
7609,375.49,93.5,281.99
7610,743.97,228.21,515.76
7611,1046.51,236.73,809.78
7612,1113.29,285.26,828.04
7613,685,193.46,491.54
7614,406.9,96.68,310.23
7615,781.77,168.3,613.47
7616,645.94,151.8,494.14
7617,941.48,195.19,746.29
7618,1309.3,269.62,1039.69
7619,1309.95,349.28,960.67
7620,1059.4,207.94,851.46
7621,28,11.78,16.22
7622,371.91,180.46,191.45
7623,854.7,225.13,629.58
7624,1052.18,259.41,792.77
7625,1280.91,266.12,1014.79
7626,1188.17,279.66,908.51
7627,982.51,214.78,767.73
7628,940.02,209.79,730.22
7629,1107.4,232.23,875.17
7630,1134.34,276.1,858.24
7631,1182.6,310.16,872.44
7632,1149.77,288.13,861.64
7633,1197.1,270.93,926.18
7634,551.56,146.5,405.06
7635,1299.54,308.49,991.05
7636,550.62,125.84,424.78
7637,274.24,55.62,218.61
7638,781.8,209.2,572.6
7639,1240.77,268.49,972.28
7640,538.93,99.18,439.75
7641,323.11,243.78,79.34
7642,1017.73,283.41,734.32
7643,726.06,164.37,561.7
7644,747.04,231.98,515.07
7645,1457.67,319.78,1137.89
7646,1034.25,266.43,767.82
7647,1277.58,350.16,927.42
7648,1057.39,229.75,827.64
7649,1160.86,307.36,853.5
7650,987.42,302.53,684.89
7651,1117.89,245.82,872.06
7652,747.36,186.35,561
7653,1117.53,308.51,809.02
7654,1460.55,321.94,1138.61
7655,1711.64,477.29,1234.35
7656,1323.84,313.73,1010.11
7657,1067.54,230.61,836.92
7658,891.71,222.32,669.38
7659,862.65,221.35,641.3
7660,1196.45,277.28,919.17
7661,776.19,184.5,591.69
7662,1092.04,219.63,872.41
7663,1131.95,317.23,814.72
7664,822.65,347.1,475.55
7665,1414.6,379.46,1035.13
7666,956.79,208.96,747.83
7667,1055.9,269.41,786.48
7668,568.08,145.07,423.01
7669,1113.8,324.38,789.42
7670,957.48,223.82,733.66
7671,504.12,142.51,361.61
7672,478.32,152.7,325.62
7673,723.82,229.22,494.6
7674,1200.78,254.28,946.5
7675,760.63,181.05,579.58
7676,971.71,207.81,763.91
7677,726.02,190.55,535.46
7678,921.92,241.44,680.48
7679,1092.77,222,870.77
7680,1112.31,318.47,793.84
7681,1032.88,282.92,749.95
7682,1073.83,276.64,797.2
7683,1033.99,289.91,744.08
7684,498.13,146.11,352.02
7685,949.32,205.23,744.09
7686,498.16,120.5,377.66
7687,896.47,210.48,685.99
7688,186.7,69.4,117.3
7689,896.45,184.11,712.34
7690,722,151.89,570.12
7691,474.7,96.11,378.58
7692,238.19,77.42,160.76
7693,886.5,176.21,710.3
7694,1039.61,323.38,716.23
7695,1417.07,321.93,1095.15
7696,351.19,89.48,261.72
7697,0,19.62,-19.62
7698,1114.16,253.02,861.14
7699,1057.56,324.26,733.3
7700,1103.48,260,843.48
7701,1198.8,286.8,912
7702,1265.87,352.11,913.76
7703,846.54,265.12,581.42
7704,1193.23,326.08,867.15
7705,886.73,230.42,656.31
7706,1000.79,292.26,708.53
7707,1004.99,225.33,779.66
7708,1109.19,323.96,785.24
7709,1098.79,273.11,825.68
7710,1196.9,297.7,899.19
7711,790.28,232.74,557.55
7712,1391.17,304.66,1086.5
7713,1306.69,291.99,1014.69
7714,793.56,203.91,589.65
7715,776.01,223.83,552.18
7716,1254.91,241.39,1013.52
7717,1481.7,417.96,1063.74
7718,1172.35,313.77,858.58
7719,1292.7,320.25,972.45
7720,833.15,214.32,618.83
7721,1170.53,262.26,908.27
7722,1010.55,228.15,782.4
7723,435.85,91.09,344.75
7724,693.36,145.83,547.53
7725,1427.5,364.64,1062.87
7726,1160.81,261.28,899.53
7727,1157.22,269,888.22
7728,671.77,151.74,520.03
7729,1114.92,254.76,860.16
7730,995.39,242.21,753.18
7731,1162.25,256.5,905.74
7732,1036.9,243.38,793.51
7733,824.93,173.75,651.17
7734,688.63,198.7,489.93
7735,836.57,191.11,645.46
7736,792.13,164.45,627.68
7737,880.06,179.33,700.73
7738,987.63,247.62,740.01
7739,730.19,197.94,532.25
7740,975.78,217.66,758.12
7741,671.4,160.88,510.51
7742,592.98,179.87,413.11
7743,1134.65,280.53,854.12
7744,896.49,252.55,643.94
7745,858.39,222.15,636.25
7746,847.59,195.73,651.86
7747,660.04,159.36,500.68
7748,1070.29,215.69,854.6
7749,1287.49,246.8,1040.69
7750,1051.01,257.5,793.5
7751,1003.42,225.93,777.49
7752,1224.25,331.75,892.5
7753,983.62,306.93,676.7
7754,953.96,241.31,712.65
7755,1050.86,262.71,788.15
7756,1178.78,268.71,910.07
7757,827.06,223.15,603.91
7758,633.1,141.91,491.19
7759,775.46,155.32,620.14
7760,1391.49,340.75,1050.74
7761,1044.94,214.16,830.78
7762,1057.05,202.2,854.86
7763,675.24,197.56,477.68
7764,1311.94,372.24,939.69
7765,1081.88,213.89,867.99
7766,1226.3,285.05,941.25
7767,844.74,256.34,588.4
7768,1499.04,301.3,1197.74
7769,1184.67,278.5,906.17
7770,900.93,208.27,692.67
7771,866.35,214.82,651.53
7772,649.84,155.55,494.29
7773,1246.91,311.93,934.98
7774,1219.99,224.43,995.56
7775,925.9,184.25,741.65
7776,1075.79,244.59,831.2
7777,1250.19,237.28,1012.91
7778,859.99,229.45,630.54
7779,837.07,202.28,634.79
7780,875.56,268.5,607.06
7781,736.16,159.83,576.33
7782,1464.23,303.53,1160.7
7783,1123.64,207.18,916.45
7784,822.92,217.45,605.48
7785,1051.84,220.86,830.98
7786,1021.63,254.28,767.35
7787,1103.12,244.62,858.5
7788,1031.45,231.2,800.26
7789,674.76,217.01,457.76
7790,1570.4,415.38,1155.02
7791,1410.18,303.39,1106.79
7792,446.17,176.82,269.35
7793,1191.57,285.63,905.94
7794,746.99,173.12,573.86
7795,890.15,244.8,645.35
7796,915.3,266.48,648.82
7797,1017.61,218.75,798.85
7798,1123.71,222.38,901.33
7799,1182.06,251.23,930.83
7800,1100.92,204.22,896.69
7801,521.26,144.9,376.36
7802,785.66,165.4,620.25
7803,918.54,206.69,711.85
7804,828.87,239.03,589.84
7805,1218.28,261.61,956.67
7806,1001.24,222.05,779.19
7807,1164.1,257.53,906.57
7808,659.73,174.7,485.03
7809,747.68,197.66,550.02
7810,1053.83,200.69,853.14
7811,1092.86,234.81,858.06
7812,1412.68,356.18,1056.51
7813,1300.58,313.55,987.04
7814,1200.74,284.99,915.75
7815,1088.36,193.04,895.32
7816,1340.92,259.71,1081.21
7817,953.21,216.8,736.41
7818,1223.65,271.07,952.58
7819,1159.43,255.88,903.55
7820,991.07,190.93,800.14
7821,677.12,126.21,550.91
7822,1175.5,274.88,900.62
7823,947.71,225.81,721.9
7824,0,4.97,-4.97
7825,1034.09,211.23,822.86
7826,865.95,196.68,669.27
7827,719.65,177.59,542.06
7828,1249.73,338.53,911.19
7829,1022.28,191.05,831.23
7830,1113.09,252.27,860.82
7831,1038.17,239.04,799.13
7832,979.14,201.31,777.83
7833,760.87,205.82,555.06
7834,816.54,157.28,659.26
7835,302.74,68.9,233.84
7836,1351.25,310.2,1041.05
7837,1273.68,313.88,959.8
7838,1124.99,231.47,893.52
7839,274.03,248.15,25.88
7840,938.58,225.08,713.5
7841,1462.29,321.78,1140.51
7842,1169.81,306.62,863.19
7843,754.08,188.42,565.66
7844,785.5,152.09,633.4
7845,968.17,251.49,716.69
7846,1199.39,269.44,929.96
7847,893.13,214.61,678.51
7848,971.06,202.49,768.58
7849,829.55,243.42,586.13
7850,1195.34,284.09,911.26
7851,290.78,88.34,202.44
7852,952.34,226.2,726.14
7853,632.62,161.95,470.67
7854,1304.87,268.77,1036.09
7855,1004.96,202.88,802.08
7856,1145.81,264.07,881.73
7857,997.11,181.78,815.32
7858,1137.85,279.63,858.22
7859,762.03,215.33,546.7
7860,867.09,176.31,690.78
7861,914.06,186.33,727.73
7862,960.16,218.69,741.47
